@relation carac2008

@attribute Id numeric
@attribute MEANN1 numeric
@attribute DVEST1 numeric
@attribute MIN1 numeric
@attribute MAX1 numeric
@attribute MEANN2 numeric
@attribute DVEST2 numeric
@attribute MIN2 numeric
@attribute MAX2 numeric
@attribute MEANN3 numeric
@attribute DVEST3 numeric
@attribute MIN3 numeric
@attribute MAX3 numeric
@attribute MEANN4 numeric
@attribute DVEST4 numeric
@attribute MIN4 numeric
@attribute MAX4 numeric
@attribute MEANNNDVI numeric
@attribute DVESTNDVI numeric
@attribute MINNDVI numeric
@attribute MAXNDVI numeric
@attribute MEANN_EDG numeric
@attribute DVEST_EDG numeric
@attribute UNIFOR numeric
@attribute ENTROP numeric
@attribute CONTRAS numeric
@attribute IDM numeric
@attribute COVAR numeric
@attribute VARIAN numeric
@attribute CORRELAC numeric
@attribute SKEWNESS numeric
@attribute KURTOSIS numeric
@attribute RVF numeric
@attribute RSF numeric
@attribute FDO numeric
@attribute FML numeric
@attribute MFM numeric
@attribute VFM numeric
@attribute RMM numeric
@attribute DMM numeric
@attribute COMPACT numeric
@attribute SH_INDEX numeric
@attribute FRACTAL numeric
@attribute AREA numeric
@attribute PERIMETER numeric
@attribute 2008_cn {arable,casco,citricos,citricosj,cultivado,edificacion,ensanche,industrial,adosado,unifamiliar,yermo}


@data
2892,161.2137,17.669336,26.7818,204.591,136.72661,15.430398,23.6652,183.426,113.63931,15.271405,4.31631,166.029,0.22866057,0.36374774,-0.114962,4.63372,0.082382855,0.013117183,-0.08223524,0.22339371,2.74604,3.9538,0.10004504,1.3835052,2.8870529,0.73982599,12.500807,13.944333,0.89647935,-4.3339255,23.349332,8.7310475,1.6817513,24.378115,17,232.723,2.5919184,1.5002232,3,0.30453149,1.6059383,1.139689,882.11841,190.78854,arable 
2930,172.67394,7.5605846,99.6677,210.999,146.9553,11.710768,60.3671,184.146,118.41728,8.5913234,47.8544,163.697,0.22395406,0.28366356,-0.292564,1.99641,0.08180671,0.03154337,0.017327432,0.42193214,2.15166,3.48805,0.16376035,1.1828738,1.9685148,0.78475448,6.7955007,7.7797581,0.87348483,-3.5389504,15.483839,3.2358544,1.4280228,7.5611644,6,31.515206,0.12801494,1.2640988,8,0.79209444,0.9957641,0.99897594,3985.1108,251.44133,arable 
2998,174.92662,5.8732285,111.682,217.406,153.09199,14.380086,54.6099,174.79,127.13163,9.6680018,47.8544,145.815,0.022205297,0.08604835,-0.668825,0.254923,0.068776832,0.061095292,0.024913854,0.56155837,1.87905,2.70756,0.18236834,1.0947728,1.3605964,0.7935485,11.309275,11.989573,0.94325918,-4.6765862,22.832941,2.821147,1.4332796,5.2978088,8,23.002836,0.1217474,1.228747,12,0.52163381,1.2270495,1.0553793,1618.8967,197.48388,arable 
3101,173.21269,7.389368,62.8243,200.587,153.82659,8.3256784,41.6563,181.987,125.03843,7.7160876,19.8656,162.919,0.069425346,0.10232413,-0.323505,2.14453,0.059730893,0.015616608,0.013007604,0.36864354,1.45813,3.25033,0.30841303,0.84792602,1.4094814,0.8562758,3.2125789,3.9173196,0.8200962,-7.6494653,79.728946,3.9881727,1.5718537,7.8293473,4,24.153354,0.1727003,1.3224633,11,0.53564807,1.2108913,1.0496932,2211.7327,227.78834,arable 
3135,165.96544,6.4516491,80.4451,198.184,139.72468,6.8553306,52.451,177.669,113.39616,5.5263405,31.5276,151.257,0.03799509,0.036009662,-0.122047,0.396095,0.086099779,0.015085756,0.027644996,0.21064642,1.50893,2.4742,0.15464375,1.0284048,1.0108103,0.82445865,2.1724476,2.6778527,0.81126478,-3.6022017,39.470717,4.7303601,1.4698875,4.1346729,10,17.260605,0.11464514,1.2146415,10,0.47342911,1.2880048,1.0628466,3147.4688,289.04015,arable 
3142,180.0599,5.2044688,95.663,194.98,163.78821,6.5194618,76.9189,176.23,141.63175,5.8974434,57.9614,155.922,0.092689025,0.058778744,-0.194494,0.521617,0.047522621,0.011697123,0.002758657,0.14750948,1.816,3.05482,0.13429289,1.1301429,1.0997352,0.7865024,1.7364055,2.2862731,0.75949172,-3.6600368,26.272393,2.8557512,1.2026046,1.9216826,4,12.011497,0.025120921,1.1415421,8,0.76545502,1.0129432,1.0029786,5625.502,303.89653,arable 
3183,177.77316,9.8584912,110.881,203.79,146.19545,14.427293,75.4796,185.585,128.53244,12.87986,63.4037,161.364,0.15553514,0.20281534,-0.266916,1.63256,0.099188011,0.027368896,4.30E-05,0.26128762,5.3019,3.25613,0.015639786,2.0071527,4.2065517,0.48610866,10.362626,12.465902,0.83127768,-0.82215142,0.84832506,2.5749435,1.3093641,11.676778,18,63.674246,0.036611431,1.1570506,0,0.59925187,1.144828,1.0344924,2546.7209,231.0952,arable 
3226,179.95853,11.736505,81.246,208.596,157.95581,18.451106,22.9456,183.426,136.09177,16.233635,16.7558,171.471,0.16320595,0.2404108,-0.108791,3.76693,0.068410959,0.051497045,0.01419102,0.68533321,4.09893,6.73883,0.074928807,1.5362391,5.53106,0.67800608,15.347185,18.112715,0.84731554,-3.6468789,14.644005,2.9260839,1.4602277,21.66524,4,72.894342,0.090784505,1.2355739,6,0.68356956,1.0718983,1.0184747,1837.8296,183.80876,arable 
3247,182.03994,9.9306296,70.0328,204.591,164.26564,13.725421,44.5349,192.062,143.00369,13.13969,29.1952,175.359,1.0130075,1.4841834,-0.2629,15.5172,0.052697824,0.024535985,0.002612706,0.41878771,3.4008,3.92872,0.074864201,1.5337099,3.0133501,0.65968473,8.689091,10.195766,0.85222542,-3.5311878,19.230465,3.8301901,1.3366982,8.6691004,20,52.488933,0.083659055,1.2161735,0,0.73077601,1.0366993,1.0084586,5024.0144,293.92616,arable 
3306,166.04043,13.847407,33.9903,213.402,127.77614,16.171338,23.6652,179.828,106.12907,14.870071,4.31631,162.142,0.084068596,0.40848365,-0.17697,6.56445,0.13262218,0.057157556,0.043807874,0.53873145,4.2239,3.72029,0.028923326,1.8442397,3.3262438,0.58193044,13.377862,15.040984,0.88942732,-2.2640291,7.779111,6.5357428,1.3957622,11.611176,20,72.026878,0.16863097,1.3180205,0,0.44706288,1.3254417,1.0717413,2577.2998,269.1554,arable 
3324,163.59964,6.1014113,58.0186,206.994,141.55585,7.8576663,34.4599,180.548,115.01101,7.9036813,8.20364,166.807,0.22861839,0.25971674,-0.0582771,4.9363,0.072704935,0.022615394,0.021343867,0.40699125,1.60624,1.95387,0.1454931,1.1117465,0.94314532,0.79312856,2.9246283,3.3962009,0.86114701,-1.9346454,32.932313,4.5845048,1.4667609,3.7902046,16,20.535197,0.20116471,1.2456148,4,0.60133889,1.1428397,1.0340898,2522.9646,229.61533,arable 
3459,155.58627,9.113063,88.4545,199.786,133.54243,9.4363216,56.7688,182.706,108.45842,9.6289275,37.7473,167.584,0.16420069,0.12990443,-0.254688,1.24443,0.076646913,0.017815533,0.01485067,0.26724043,2.55883,3.69505,0.10154552,1.3265637,2.170618,0.74199191,3.7756458,4.8609548,0.77672926,-0.1937537,12.365935,3.9700127,1.3406352,7.1256814,19,44.858842,0.1041824,1.2089413,0,0.72637991,1.0398317,1.0090628,5538.8826,309.55235,arable 
3588,157.82076,6.4963914,130.104,195.781,134.39244,6.5105826,110.022,174.79,109.75165,6.5371672,86.7277,158.255,0.062814486,0.054804925,-0.207386,0.537247,0.080309961,0.012228739,0.028085449,0.12393298,2.22922,1.85086,0.093371626,1.3184469,1.2750759,0.71881833,1.9412903,2.5788283,0.75277999,1.2669205,4.9154166,3.4322595,1.3812123,4.68739,14,26.630875,0.13670411,1.2171107,0,0.7367144,1.0325126,1.007648,4302.4055,270.90126,arable 
3650,162.41563,15.500828,24.379,215.805,128.15395,16.710518,21.5063,179.108,112.69515,14.959881,4.31631,163.697,0.084957617,0.13017511,-0.153271,1.25637,0.11995318,0.043490799,-0.11297544,0.49666048,5.0154,4.98952,0.021081344,1.9692622,4.8379836,0.54676331,14.057635,16.476627,0.85318647,-1.8999407,7.965615,4.214726,1.3630239,20.695488,19,133.48519,0.15848402,1.2724557,0,0.76530665,1.0130414,1.0030365,5085.5168,288.97132,arable 
3659,176.0061,11.881295,99.6677,203.79,149.2271,16.449994,58.9278,191.342,131.82496,15.712802,47.0769,176.136,0.8318864,1.1116877,-0.0905323,4.17058,0.084531538,0.031990201,0.014022626,0.37376151,6.98829,4.80066,0.014978921,2.0733087,6.9906885,0.44459135,12.335116,15.83046,0.77920135,-1.6072218,4.1226628,2.0146003,1.3428416,24.023273,8,107.73619,0.045398978,1.1757639,4,0.60653095,1.1379376,1.0344194,1823.3083,194.36073,arable 
3712,165.13633,6.1060343,95.663,186.17,142.32439,5.6743471,78.3581,167.594,111.72246,4.9977825,54.8516,144.26,0.20711225,0.077901902,-0.0284309,0.533415,0.074266969,0.014367571,0.027343277,0.20340077,1.43535,2.8371,0.19606191,0.93383712,1.0517838,0.84210705,1.1836651,1.709557,0.6923812,-5.4454639,51.224013,4.4867083,1.3368753,2.7993668,13,15.432856,0.087210011,1.2033733,7,0.34929844,1.4995005,1.112366,1354.1599,220.71995,arable 
3717,149.79505,6.926773,128.502,187.772,128.18862,5.9792744,111.462,171.912,105.12839,5.7071515,86.7277,145.815,0.060663014,0.066091994,-0.152709,0.562943,0.077708629,0.011835968,0.02289696,0.11753354,1.81307,1.48469,0.10789595,1.2077595,0.92798519,0.75691698,1.7638651,2.2278577,0.7917315,1.7535594,7.8446551,5.6660179,1.5331631,4.5148576,16,26.524765,0.39081789,1.2951835,0,0.76579397,1.012719,1.0030896,3574.3743,242.18597,arable 
3891,184.30613,8.5416151,113.284,199.786,165.47389,11.724239,92.751,184.146,143.33936,12.222949,64.1812,160.587,0.079997519,0.14162259,-0.560446,1.8683,0.054629464,0.018062368,0.013158244,0.13744612,3.19289,2.8049,0.047057717,1.6131878,2.3964293,0.63875262,6.6322848,7.8304994,0.84698107,-1.996035,5.0113701,4.0340211,1.4909695,8.8796606,20,44.885049,0.1506565,1.2370256,0,0.66515886,1.0866314,1.0214933,2277.875,207.44702,arable 
3920,158.36695,4.7877513,125.298,190.174,142.74644,4.465114,107.864,177.669,110.4506,4.8517943,79.7305,156.7,0.073454348,0.1601463,-0.357409,2.37799,0.051884558,0.011357296,0.016391366,0.1061094,1.63624,1.73884,0.15866059,1.0352167,0.69780408,0.8010289,0.79759825,1.1465003,0.69568081,1.012225,7.8291567,3.4722671,1.2986667,1.9716817,15,12.772742,0.0849319,1.1664929,5,0.52033877,1.2285755,1.0500739,3722.1946,299.82054,arable 
4015,164.11205,6.1897116,104.473,205.392,139.56679,6.2387209,82.676,189.903,113.40224,5.9498491,54.0741,169.139,0.038248703,0.057172008,-0.0686884,0.730402,0.08095151,0.013494731,0.009067188,0.13262523,1.89944,3.73098,0.12564518,1.1403451,1.4343067,0.81310507,1.6303537,2.347507,0.69450428,-0.051179813,15.367283,2.8748077,1.3374461,4.4971402,7,20.676081,0.057666544,1.2432788,13,0.75595751,1.0192865,1.0044595,5256.3914,295.59705,arable 
4162,153.64163,12.083911,55.6158,194.98,126.35917,14.6008,44.5349,183.426,106.54526,13.041828,8.9811,157.477,0.10674427,0.043775979,-0.122499,0.899509,0.09887458,0.022059958,0.005031967,0.17990492,3.53922,2.85424,0.039504967,1.7044508,2.2157216,0.62116045,11.814424,12.922284,0.91426742,1.6399418,3.7952556,6.9687841,1.4029555,8.4433571,20,64.510008,0.35159214,1.3654246,0,0.68427968,1.071342,1.0161225,5159.2102,307.80788,arable 
4312,179.3037,9.3600963,30.7865,208.596,160.9691,10.172823,38.0581,194.94,133.0114,9.6628838,5.87124,180.024,0.27974975,0.11471868,-0.0626469,1.06563,0.054300108,0.012932842,-0.12393821,0.17990492,1.9105,4.05652,0.23049835,1.0064458,2.0550193,0.82385706,4.3434528,5.3709625,0.80869171,-5.3031036,38.920975,5.1039405,1.3595695,6.1721697,12,35.67304,0.14145302,1.2967586,5,0.58964376,1.1541177,1.0342815,4282.5957,302.10897,arable 
4363,177.19826,3.8273114,156.535,199.786,157.52033,5.6031508,118.658,182.706,129.19216,7.2749918,103.054,164.474,0.04478678,0.047168307,-0.214569,0.646088,0.058973381,0.012271821,0.012838028,0.14071003,1.50653,1.48531,0.1565024,1.0841674,0.65984205,0.80503868,1.4898415,1.8197625,0.81870105,1.1935186,4.2369565,3.8069452,1.3944875,1.5179038,17,8.61059,0.13083249,1.2392781,3,0.43537144,1.3431205,1.0743601,2791.2544,283.84071,arable 
4367,157.36395,26.039393,109.279,204.591,135.64558,30.185745,81.9564,186.305,114.39933,30.946356,67.291,166.807,0.040138867,0.030424353,-0.120373,0.373442,0.07910288,0.033646011,0.004663857,0.30016219,5.36872,5.93998,0.020216212,2.0119821,6.3302058,0.56259119,51.742894,54.907997,0.94235625,0.50384944,-1.4194009,10.952973,1.6957309,43.069619,18,460.34407,3.4868718,1.6796542,0,0.30603512,1.6019882,1.1364725,998.33447,202.46844,arable 
4430,166.45461,6.6655854,74.8384,198.184,139.97774,7.4091317,51.0117,176.949,113.71035,6.8080248,32.3051,162.142,0.033936038,0.043324635,-0.188503,0.589785,0.086760224,0.014250868,0.025274048,0.21139089,1.82573,3.28497,0.16405015,1.0661784,1.6202431,0.80762013,2.4467198,3.2568413,0.75125545,-3.7655568,35.346163,2.7835417,1.2628299,4.19521,7,21.992255,0.025269666,1.120233,4,0.35830123,1.4805422,1.096775,3326.5935,341.57074,arable 
4458,172.10167,5.7790108,91.6583,198.184,150.86466,6.5527596,72.601,178.389,121.36243,7.1026692,45.522,157.477,0.074360689,0.11241967,-0.249346,1.88749,0.065939721,0.012336075,0.016566741,0.13049295,3.16156,3.28513,0.075457424,1.3599763,2.0222393,0.65684269,1.2866893,2.2978089,0.55996357,-1.3050711,18.00877,2.1236407,1.2202044,3.4629955,9,21.924536,0.022373203,1.1058736,9,0.55257105,1.1922048,1.0458018,2157.5769,221.51035,arable 
4472,165.20894,7.3771052,63.6252,203.79,143.08324,7.406585,42.376,184.146,114.03122,6.7510778,22.198,159.032,0.18955344,0.13615946,-0.354179,1.19934,0.072017802,0.014469009,0.012185965,0.28185662,1.98355,4.32528,0.18803209,1.0224677,1.8863588,0.82335943,2.2532496,3.196429,0.70492715,-5.7214616,60.005732,2.8443313,1.282966,5.4140976,6,25.239394,0.02081907,1.1398714,8,0.78006222,1.0034144,1.0007936,5378.1006,294.34372,arable 
4510,182.77699,8.1364301,48.4073,202.189,168.73321,9.2270078,38.7778,194.221,142.08294,8.9273055,11.3135,178.469,0.040820309,0.076656776,-0.0894222,3.25394,0.040358586,0.011709877,0.001748888,0.21464277,1.45572,2.44727,0.12538925,1.1282309,1.2931887,0.80271098,3.740475,4.3870693,0.8526136,-8.263363,97.712821,5.56034,1.679703,8.092554,4,21.823379,0.19804217,1.2872546,8,0.61599223,1.1291648,1.0292512,4047.5386,287.35107,arable 
4682,164.94336,4.1279267,116.488,189.373,140.45986,3.9763795,87.7135,163.996,116.38112,3.8664316,73.5107,148.925,0.12986401,0.12800749,-0.14293,1.20109,0.08020167,0.010729698,0.014645083,0.1461159,1.08095,0.90238,0.15138068,0.9799341,0.40093524,0.84387343,0.85856862,1.0590362,0.8107075,-0.090029906,2.7089493,6.090949,1.446132,1.2480798,11,6.5835954,0.22330625,1.233463,9,0.64482634,1.1036302,1.0227853,5739.5559,334.44345,arable 
4773,188.18724,11.382747,62.0233,204.591,178.51039,18.619717,21.5063,194.94,157.24747,17.309831,4.31631,181.578,0.08450265,0.17116892,-0.213671,5.75061,0.029964224,0.048333495,-0.002179793,0.6130869,1.90884,4.75116,0.23030428,0.92570996,3.014293,0.81493107,16.403025,17.910171,0.91584969,-5.8757966,35.221257,5.3547207,1.5648178,13.666764,6,46.232376,0.16272391,1.2978177,6,0.73220617,1.0356864,1.0083954,4243.6699,269.87276,arable 
4816,157.61164,4.5888445,142.118,190.174,134.6608,4.2479293,122.256,166.874,113.85286,4.3043131,101.5,152.035,0.038225867,0.070492732,-0.21437,0.68248,0.078550635,0.011351268,0.036432418,0.11583224,1.39441,1.31326,0.14191149,1.0372656,0.59055251,0.81396762,0.80624309,1.1015193,0.7319373,1.018284,4.2067109,4.6415144,1.3440957,1.5610838,10,8.7995047,0.12169329,1.225628,5,0.49240597,1.2629417,1.0604338,2265.6201,240.45667,arable 
4824,165.78621,8.378365,52.412,189.373,135.60395,9.2520113,42.376,169.753,119.43368,8.6302156,28.4177,154.367,0.16429814,0.31696753,-0.32901,6.48883,0.10069593,0.014520691,0.025470853,0.34450915,3.2048,2.50964,0.040805866,1.5916838,1.8521884,0.63340104,4.0656026,4.9916968,0.81447307,-1.9428373,12.79837,3.8837396,1.4314533,7.7983418,13,37.865669,0.12335921,1.2483334,4,0.77036527,1.0097099,1.0022036,6440.1257,324.11846,arable 
4981,176.14848,11.754158,56.4167,194.98,156.38583,12.899035,48.1331,179.828,131.25698,13.424417,13.6459,161.364,0.24957769,0.17682742,-0.278906,1.03769,0.06019776,0.016616455,0.015542782,0.15546853,2.11091,4.91926,0.25235165,1.070553,3.9416721,0.83018313,8.1767736,10.14761,0.80578322,-3.96737,18.70596,3.055907,1.3423061,15.475957,6,76.657552,0.10641962,1.2346071,12,0.63025839,1.1163121,1.0276838,2832.9543,237.6651,arable 
5067,156.13393,7.1302194,58.8196,190.975,133.06717,6.2495081,40.217,166.874,112.80961,6.6206385,23.7529,151.257,0.078700956,0.13982714,-0.674538,1.2411,0.079791276,0.013190503,0.015455219,0.1878348,1.89455,2.75858,0.16504435,1.0726119,1.4045484,0.7759839,1.3029071,2.0051813,0.64977021,-3.4963893,45.722639,3.5053465,1.3025448,4.3879784,9,23.630443,0.061721146,1.233946,11,0.46641521,1.2976531,1.0692995,1844.0994,222.90035,arable 
5202,169.54073,5.111882,77.2413,205.392,144.82032,5.4616944,58.2081,189.903,117.04158,5.0219404,33.0825,168.362,0.13719693,0.23700742,-0.173767,10.3558,0.078763545,0.012772549,0.017625239,0.20139017,1.82968,4.10903,0.16842182,1.0073209,1.294064,0.81553649,0.96205273,1.6090847,0.59788817,-2.491197,40.919721,2.3382996,1.2218841,2.4796345,7,14.870681,0.020623389,1.1333921,13,0.70976561,1.0519315,1.0119431,4808.9412,291.7912,arable 
5313,181.05349,3.9132696,122.094,202.189,165.63376,7.1549204,57.4885,181.987,139.5488,6.2620736,52.5192,156.7,0.049127481,0.057752201,-0.347404,0.827379,0.044894032,0.019337322,0.013681377,0.50535822,1.21503,2.38223,0.20713633,0.97986149,1.1006497,0.85870055,2.0679564,2.6182813,0.78981447,-5.6434629,53.601321,3.0376791,1.2816668,1.4199506,10,7.5546715,0.032949011,1.156174,4,0.77053501,1.0095986,1.0021852,6268.0007,319.72255,arable 
5345,170.52636,4.9147237,82.0469,199.786,149.39964,6.3214282,61.8063,189.183,122.11962,6.1700353,39.3023,166.029,0.14608389,0.11905541,-0.390465,1.06008,0.066269881,0.013361339,0.00092797,0.24045328,1.58926,2.45486,0.17899921,1.0552206,1.1569228,0.81586412,1.7155115,2.2939729,0.74783424,-0.23271553,22.158023,2.4920504,1.2432356,2.3575915,6,13.024665,0.024881853,1.1191405,3,0.73234524,1.035588,1.0078446,7447.1204,357.47131,arable 
5367,172.83679,8.7008639,104.473,198.184,146.75851,10.806226,81.2367,179.828,124.61561,10.583745,60.2938,157.477,0.12783289,0.06009857,-0.111163,0.307801,0.08228732,0.017034731,0.020519308,0.13004038,4.37614,2.78015,0.021451666,1.8321464,2.975789,0.53914147,5.65743,7.1453245,0.7917667,-0.034120501,0.40786785,3.0377339,1.3695394,9.2094929,17,56.958216,0.15128974,1.2885393,0,0.27990678,1.6750903,1.1352599,2054.5049,303.70491,arable 
5476,161.18119,7.1432635,62.8243,197.383,137.81533,6.7166949,63.9653,181.267,112.68921,7.4823404,33.86,164.474,0.0619543,0.13949505,-0.0921707,1.97999,0.078215159,0.01489019,-0.008999064,0.17990272,2.35613,3.19439,0.12415557,1.2049176,1.3336636,0.74547694,1.6552045,2.3220363,0.71282456,0.90212457,15.195999,3.9853278,1.2537894,3.2493972,20,26.079656,0.10724588,1.2725918,0,0.6399597,1.1078185,1.0261964,2483.2695,220.82109,arable 
5486,175.29772,21.053622,13.9667,193.378,159.26357,18.53768,21.5063,178.389,135.18561,17.735036,3.53884,156.7,0.24015745,0.80503368,-0.0911999,12.6594,0.045028435,0.039723628,-0.45554368,0.42259701,2.92057,2.68212,0.057183927,1.4722156,2.0814487,0.65121151,19.029868,20.070592,0.9481468,-5.7951985,36.347034,19.232077,1.4840868,11.157083,20,144.641,2.4275152,1.6154272,0,0.55523205,1.1893445,1.0435635,2866.6675,254.71606,arable 
5499,154.20298,6.8452138,138.914,188.572,131.47453,6.7104086,117.939,171.192,110.74688,6.4828622,96.8347,150.48,0.067961963,0.1355846,-0.17398,1.41079,0.079679157,0.012178102,0.025064075,0.11829876,1.34316,1.54698,0.15165295,1.0872208,0.59054827,0.82987766,2.3152767,2.6105509,0.88689202,2.4097414,7.9899111,8.5288676,1.5249225,2.8838842,20,22.245049,0.72138214,1.4650479,0,0.6128969,1.1320125,1.0313465,2728.1887,236.50941,arable 
5506,138.16968,12.168429,105.274,182.966,105.49172,13.36806,69.7224,156.799,92.422474,12.087706,60.2938,141.15,0.029259816,0.02393623,-0.0210285,0.364502,0.13582388,0.038783191,0.047197467,0.34400221,5.1155,3.62522,0.016378976,1.9546915,3.9947202,0.50939989,8.4632901,10.46065,0.80905966,0.56364207,0.04748301,3.2418218,1.4528789,20.685307,18,105.11475,0.12381719,1.155801,0,0.40910413,1.3855686,1.0894836,1463.7026,212.03836,arable 
5507,178.12982,18.346364,32.3884,198.985,162.97024,18.905168,28.7028,179.108,134.99372,17.988946,5.09378,156.7,0.12049352,0.08975941,-0.164191,2.98238,0.045710745,0.018563117,-0.098892628,0.33003332,4.03718,7.13699,0.10275667,1.3633455,5.7059361,0.69621761,17.034298,19.887266,0.85654297,-4.5669873,23.188719,5.138431,1.4631215,30.336426,9,138.14459,0.17509954,1.2502615,7,0.57949444,1.1641805,1.038826,2516.6929,233.61214,arable 
5527,182.18758,22.632672,15.5686,210.999,160.39052,27.509555,21.5063,190.623,143.32006,26.243745,3.53884,176.914,0.30210726,0.70022881,-0.147163,6.1164,0.068302349,0.050587015,-0.29667377,0.52731999,3.94993,5.23032,0.065823508,1.7200405,4.9350712,0.65538586,42.185369,44.652904,0.94473964,-2.4050583,5.5908908,9.6616466,1.6597777,34.979867,20,181.30265,0.37015022,1.2106313,0,0.42022932,1.3671047,1.0771627,3310.4036,314.63152,arable 
5610,175.46507,6.5570263,55.6158,203.79,158.28322,8.4787346,47.4135,184.865,129.73224,8.1753678,13.6459,160.587,0.12086362,0.078797429,-0.244062,0.684912,0.051873827,0.014103135,0.015264128,0.14308339,2.98963,3.37741,0.07548622,1.4721439,2.2102972,0.68229341,3.1638353,4.2689838,0.74112139,-2.0954184,9.9715918,2.2161322,1.3061372,5.9392873,9,29.727164,0.039097624,1.1134961,7,0.50349546,1.2489561,1.0544753,3504.4822,295.74614,arable 
5705,158.89045,14.584262,31.5875,211.8,130.74523,15.256562,26.5438,193.501,108.91224,15.270758,4.31631,182.356,0.091218113,0.20256201,-0.278919,4.98132,0.098669597,0.0251891,-0.009665188,0.48073131,4.64508,4.1549,0.026915704,1.8878103,5.2010397,0.55046937,10.820552,13.421072,0.80623606,-1.3204945,9.5817988,3.9130647,1.2970472,16.146462,10,89.230238,0.055375453,1.1646767,10,0.62675191,1.1194304,1.0263172,5291.6072,325.72486,arable 
5810,155.64639,11.867104,24.379,193.378,136.28508,14.431265,21.5063,174.071,109.50272,12.38795,3.53884,158.255,0.20663686,0.21296506,-0.147545,4.94994,0.068728332,0.040204332,-0.028786878,0.62815302,2.73411,4.758,0.11379637,1.2900881,3.9592387,0.74208259,9.0846941,11.064313,0.82108069,-4.6161376,24.89056,3.0341718,1.2566104,11.910322,18,76.153226,0.037927746,1.215583,0,0.78387148,1.0009733,1.0002347,3980.7556,252.61857,arable 
5836,161.82528,11.0107,45.2035,193.378,142.62754,10.63037,38.0581,176.23,108.49682,9.4680727,9.75857,145.815,0.15278508,0.077467589,-0.0734787,0.822679,0.063402337,0.014840191,0.022965353,0.17180454,2.82361,4.68488,0.13307869,1.2259602,2.9427933,0.74825741,4.5842192,6.0556158,0.75701949,-4.5581723,31.911838,3.4254721,1.4598523,16.275254,5,55.942946,0.079033156,1.179006,10,0.42636118,1.3572383,1.0825501,1636.6462,219.63094,arable 
5846,186.06147,12.891464,30.7865,198.985,172.62424,15.78349,25.1045,184.146,150.59058,15.423351,5.09378,162.142,0.096860496,0.12083558,-0.0539799,2.35061,0.038763601,0.024220027,-0.096175157,0.4693776,3.05251,5.04832,0.16008291,1.2122603,4.2291023,0.7356973,9.6490733,11.763624,0.82024663,-4.6518062,26.439795,4.1760351,1.3560641,14.169956,7,66.077509,0.085186435,1.2846614,7,0.71707765,1.0465545,1.0112967,3152.748,235.05337,arable 
5938,161.84567,8.1447428,39.5969,194.179,143.47651,8.5298748,29.4224,185.585,115.67277,9.0090176,5.87124,166.029,0.034820962,0.096918165,-0.193504,2.22661,0.060390411,0.015853728,0.009206103,0.16382435,2.14683,3.2838,0.17524573,1.1671142,2.2764355,0.77857113,2.8939907,4.0322085,0.71771852,0.030062523,17.858005,3.2640883,1.2837204,5.7661163,6,29.708226,0.047800834,1.1980635,10,0.58430427,1.159379,1.0402534,1552.575,182.73078,arable 
5987,188.58661,4.6441605,104.473,199.786,171.73269,7.1565667,74.7599,185.585,150.32932,7.113397,54.0741,163.697,0.14575656,0.10686831,-0.0173397,2.07071,0.047084324,0.012874136,0.015331016,0.16578081,2.09613,2.6341,0.11659208,1.2034966,1.1557507,0.75961107,2.4260637,3.003939,0.80762747,-3.2141622,17.01169,2.8580219,1.3492525,2.6356539,9,12.6256,0.064759872,1.1757979,6,0.65376579,1.0960588,1.0237684,2248.1904,207.87889,arable 
6114,174.1739,4.5690293,139.715,205.392,150.20648,5.1533394,119.378,186.305,121.17045,6.0399021,96.0572,169.916,0.23957317,0.42864151,-0.214741,2.15718,0.073989331,0.012905925,0.030806375,0.12314838,1.69758,2.18626,0.16033273,1.058125,0.82675568,0.80519638,0.9892823,1.4026601,0.70529009,1.879411,7.7930632,4.8663347,1.3095934,1.3281208,20,11.27569,0.23523374,1.4114287,0,0.70843756,1.052917,1.0140857,1512.4929,163.79507,arable 
6354,176.75078,9.1387842,37.1941,203.79,156.75943,11.580333,28.7028,197.099,127.35609,10.883249,5.87124,176.136,0.12363009,0.074907892,-0.122853,1.1822,0.060725092,0.021050593,-0.079666855,0.46265599,5.09171,3.11101,0.020093016,1.8633172,4.0598818,0.48742759,5.56991,7.5998509,0.73289727,-2.0973869,16.616893,2.3782818,1.198086,6.9561235,13,52.591356,0.029549835,1.1430941,5,0.56743985,1.1764813,1.0376584,5606.6047,352.36681,arable 
6517,167.41351,15.166592,22.7771,190.174,148.87462,13.893804,31.5813,176.949,115.08799,12.108202,3.53884,161.364,0.20055224,0.23617332,-0.0876923,4.09569,0.05863452,0.017961856,-0.20364619,0.2585537,2.99543,4.83758,0.096628811,1.333975,3.6299265,0.7143101,8.6236186,10.438582,0.82612933,-4.7029448,26.308481,5.5823465,1.5859849,24.146025,9,103.52742,0.31535023,1.3122345,10,0.76052417,1.0162216,1.0039398,3528.8708,241.47174,arable 
6588,145.87026,17.41161,53.213,205.392,121.18352,15.839902,35.1795,165.435,99.379902,15.487283,19.0882,153.59,0.21111936,0.26105797,-0.299209,5.07322,0.094454141,0.038510687,0.02590837,0.43067646,2.05913,4.03447,0.19558196,1.1302442,2.0133023,0.8095494,13.43482,14.441471,0.93029442,-3.5737569,15.366997,12.39466,1.5091037,12.452296,20,116.13866,1.1955716,1.5164124,0,0.73276652,1.0352903,1.0087736,2713.3442,215.71213,arable 
